X Y Z Dir_X Dir_Y Dir_Z Dip_Direction Dip M K T n(T)
2612073 1146871 1983 -0.3969 0.6100 -0.6858 146.95 46.70 5.72 1.59 1 1799 
2612075 1146869 1985 -0.4010 0.6126 -0.6811 146.79 47.07 5.76 1.54 1 1799 
2612077 1146869 1986 -0.4036 0.6135 -0.6788 146.67 47.25 5.78 1.51 1 1799 
2612079 1146869 1985 -0.4053 0.6134 -0.6779 146.55 47.32 5.80 1.49 1 1799 
2612081 1146869 1983 -0.4070 0.6135 -0.6767 146.44 47.41 5.81 1.47 1 1799 
2612083 1146867 1984 -0.4074 0.6122 -0.6777 146.36 47.34 5.81 1.47 1 1799 
2612085 1146867 1982 -0.4073 0.6106 -0.6792 146.29 47.22 5.80 1.47 1 1799 
2612087 1146867 1981 -0.4065 0.6075 -0.6825 146.21 46.96 5.76 1.50 1 1799 
2612089 1146865 1982 -0.4046 0.6036 -0.6870 146.17 46.61 5.73 1.53 1 1799 
2612091 1146865 1981 -0.4029 0.6000 -0.6912 146.12 46.28 5.69 1.56 1 1799 
2612093 1146865 1980 -0.4012 0.5965 -0.6951 146.08 45.96 5.66 1.59 1 1799 
2612095 1146863 1980 -0.3992 0.5929 -0.6994 146.05 45.62 5.63 1.62 1 1799 
2612097 1146863 1978 -0.3974 0.5896 -0.7032 146.02 45.32 5.61 1.64 1 1799 
2612099 1146863 1977 -0.3957 0.5863 -0.7069 145.99 45.02 5.59 1.67 1 1799 
2612101 1146861 1977 -0.3934 0.5828 -0.7110 145.98 44.68 5.57 1.68 1 1799 
2612103 1146861 1976 -0.3915 0.5797 -0.7146 145.97 44.39 5.56 1.70 1 1799 
2612105 1146861 1974 -0.3897 0.5768 -0.7180 145.96 44.11 5.54 1.71 1 1799 
2612107 1146861 1974 -0.3878 0.5739 -0.7213 145.95 43.84 5.53 1.71 1 1799 
2612109 1146861 1974 -0.3862 0.5710 -0.7244 145.93 43.58 5.52 1.72 1 1799 
2612111 1146861 1974 -0.3839 0.5678 -0.7282 145.94 43.27 5.51 1.72 1 1799 
2612113 1146861 1975 -0.3821 0.5653 -0.7311 145.94 43.02 5.50 1.72 1 1799 
2612115 1146863 1975 -0.3800 0.5626 -0.7342 145.96 42.76 5.49 1.72 1 1799 
2612117 1146865 1976 -0.3779 0.5600 -0.7373 145.99 42.50 5.48 1.72 1 1799 
2612117 1146867 1975 -0.3763 0.5578 -0.7398 146.00 42.29 5.48 1.71 1 1799 
2612119 1146869 1976 -0.3755 0.5567 -0.7410 146.00 42.18 5.48 1.70 1 1799 
2612119 1146871 1975 -0.3748 0.5558 -0.7421 146.01 42.09 5.48 1.68 1 1799 
2612121 1146873 1977 -0.3747 0.5555 -0.7423 146.00 42.07 5.48 1.66 1 1799 
2612121 1146875 1978 -0.3750 0.5557 -0.7420 145.99 42.10 5.47 1.65 1 1799 
2612123 1146877 1981 -0.3760 0.5564 -0.7410 145.95 42.18 5.48 1.63 1 1799 
2612123 1146879 1981 -0.3773 0.5576 -0.7394 145.91 42.32 5.47 1.62 1 1799 
2612125 1146881 1983 -0.3782 0.5584 -0.7384 145.89 42.41 5.47 1.60 1 1799 
2612127 1146883 1985 -0.3792 0.5595 -0.7370 145.87 42.53 5.47 1.59 1 1799 
2612129 1146885 1987 -0.3802 0.5605 -0.7357 145.85 42.63 5.47 1.58 1 1799 
2612129 1146887 1987 -0.3811 0.5616 -0.7344 145.84 42.74 5.47 1.58 1 1799 
2612131 1146889 1991 -0.3812 0.5621 -0.7340 145.85 42.78 5.47 1.57 1 1799 
2612133 1146889 1995 -0.3811 0.5626 -0.7337 145.89 42.81 5.47 1.57 1 1799 
2612135 1146891 1994 -0.3799 0.5622 -0.7346 145.96 42.73 5.47 1.57 1 1799 
2612137 1146893 1983 -0.3779 0.5616 -0.7361 146.07 42.60 5.48 1.57 1 1799 
2612139 1146895 1983 -0.3756 0.5607 -0.7379 146.18 42.45 5.49 1.58 1 1799 
2612141 1146897 1983 -0.3720 0.5593 -0.7408 146.37 42.20 5.50 1.58 1 1799 
2612143 1146897 1985 -0.3680 0.5576 -0.7441 146.57 41.92 5.51 1.58 1 1799 
2612145 1146899 1988 -0.3641 0.5559 -0.7473 146.78 41.64 5.52 1.59 1 1799 
2612147 1146901 1992 -0.3600 0.5541 -0.7506 146.99 41.36 5.54 1.60 1 1799 
2612149 1146903 1996 -0.3553 0.5516 -0.7547 147.21 41.00 5.55 1.61 1 1799 
2612151 1146905 2003 -0.3505 0.5490 -0.7588 147.44 40.64 5.56 1.62 1 1799 
2612151 1146907 2005 -0.3477 0.5475 -0.7612 147.58 40.43 5.57 1.64 1 1799 
2612153 1146909 2006 -0.3462 0.5466 -0.7625 147.65 40.32 5.57 1.66 1 1799 
2612153 1146911 2004 -0.3450 0.5458 -0.7636 147.70 40.22 5.57 1.67 1 1799 
2612153 1146913 2004 -0.3450 0.5456 -0.7638 147.70 40.20 5.57 1.69 1 1799 
2612153 1146915 2005 -0.3452 0.5456 -0.7637 147.68 40.21 5.57 1.71 1 1799 
2612153 1146917 2006 -0.3457 0.5454 -0.7636 147.63 40.22 5.57 1.72 1 1799 
2612153 1146919 2010 -0.3463 0.5453 -0.7633 147.59 40.24 5.57 1.74 1 1799 
2612153 1146921 2016 -0.3470 0.5453 -0.7631 147.53 40.26 5.57 1.75 1 1799 
2612155 1146923 2021 -0.3479 0.5453 -0.7626 147.46 40.30 5.57 1.77 1 1799 
2612155 1146925 2020 -0.3489 0.5454 -0.7621 147.39 40.35 5.56 1.79 1 1799 
2612155 1146927 2019 -0.3501 0.5455 -0.7615 147.30 40.41 5.56 1.80 1 1799 
2612157 1146929 2018 -0.3516 0.5457 -0.7606 147.20 40.48 5.55 1.82 1 1799 
2612157 1146931 2015 -0.3535 0.5461 -0.7595 147.09 40.58 5.54 1.84 1 1799 
2612159 1146933 2015 -0.3542 0.5462 -0.7591 147.04 40.62 5.54 1.85 1 1799 
2612161 1146935 2015 -0.3541 0.5461 -0.7592 147.05 40.61 5.54 1.86 1 1799 
2612163 1146937 2014 -0.3532 0.5460 -0.7597 147.10 40.56 5.53 1.87 1 1799 
2612165 1146937 2015 -0.3519 0.5461 -0.7603 147.20 40.51 5.53 1.88 1 1799 
2612167 1146939 2013 -0.3505 0.5466 -0.7605 147.33 40.49 5.50 1.92 1 1799 
2612169 1146941 2009 -0.3496 0.5481 -0.7599 147.47 40.55 5.46 1.97 1 1799 
2612171 1146941 2009 -0.3496 0.5506 -0.7580 147.59 40.71 5.39 2.06 1 1799 
2612173 1146941 2010 -0.3512 0.5547 -0.7543 147.66 41.04 5.30 2.18 1 1799 
2612175 1146943 2006 -0.3542 0.5597 -0.7492 147.67 41.48 5.20 2.32 1 1799 
2612177 1146943 2007 -0.3582 0.5655 -0.7429 147.65 42.02 5.10 2.49 1 1799 
2612497 1147215 2089 0.2025 -0.2847 0.9370 144.58 20.45 5.04 2.37 1 1799 
2612499 1147215 2090 0.2012 -0.2788 0.9391 144.18 20.11 5.12 2.26 1 1799 
2612501 1147215 2090 0.2005 -0.2749 0.9403 143.89 19.89 5.17 2.19 1 1799 
2612503 1147215 2090 0.2003 -0.2726 0.9411 143.69 19.77 5.20 2.16 1 1799 
2612505 1147215 2090 0.2006 -0.2716 0.9413 143.55 19.73 5.21 2.15 1 1799 
2612507 1147215 2090 0.2009 -0.2714 0.9412 143.49 19.74 5.21 2.15 1 1799 
2612509 1147215 2090 0.2010 -0.2716 0.9412 143.49 19.75 5.21 2.15 1 1799 
2612511 1147213 2093 0.2009 -0.2719 0.9411 143.54 19.76 5.22 2.14 1 1799 
2612513 1147213 2093 0.2006 -0.2721 0.9411 143.60 19.76 5.23 2.13 1 1799 
2612515 1147213 2093 0.2012 -0.2729 0.9408 143.61 19.82 5.23 2.13 1 1799 
2612517 1147213 2092 0.2016 -0.2737 0.9404 143.62 19.87 5.23 2.13 1 1799 
2612519 1147213 2092 0.2022 -0.2744 0.9401 143.61 19.93 5.23 2.13 1 1799 
2612521 1147213 2092 0.2024 -0.2748 0.9400 143.62 19.95 5.23 2.13 1 1799 
2612523 1147213 2092 0.2023 -0.2751 0.9399 143.67 19.96 5.24 2.12 1 1799 
2612525 1147213 2093 0.2020 -0.2755 0.9399 143.75 19.97 5.26 2.10 1 1799 
2612527 1147213 2093 0.2017 -0.2761 0.9397 143.85 19.99 5.27 2.08 1 1799 
2612529 1147213 2095 0.2015 -0.2768 0.9396 143.95 20.02 5.29 2.06 1 1799 
2612531 1147213 2097 0.2013 -0.2778 0.9393 144.07 20.06 5.31 2.03 1 1799 
2612533 1147213 2099 0.2012 -0.2790 0.9390 144.20 20.12 5.33 2.01 1 1799 
2612535 1147213 2099 0.2013 -0.2803 0.9386 144.32 20.19 5.35 1.99 1 1799 
2612537 1147213 2099 0.2014 -0.2819 0.9381 144.45 20.27 5.37 1.97 1 1799 
2612539 1147213 2098 0.2017 -0.2834 0.9375 144.56 20.36 5.38 1.95 1 1799 
2612541 1147213 2097 0.2021 -0.2851 0.9369 144.67 20.46 5.39 1.93 1 1799 
2612543 1147213 2096 0.2022 -0.2860 0.9366 144.73 20.50 5.40 1.92 1 1799 
2612545 1147213 2095 0.2025 -0.2872 0.9362 144.81 20.57 5.40 1.91 1 1799 
2612547 1147213 2095 0.2030 -0.2887 0.9357 144.89 20.67 5.40 1.90 1 1799 
2612549 1147213 2095 0.2031 -0.2892 0.9355 144.92 20.70 5.41 1.90 1 1799 
2612551 1147213 2095 0.2035 -0.2903 0.9351 144.97 20.76 5.41 1.89 1 1799 
2612553 1147213 2096 0.2041 -0.2919 0.9344 145.04 20.87 5.41 1.88 1 1799 
2612555 1147213 2097 0.2038 -0.2911 0.9347 145.00 20.82 5.41 1.88 1 1799 
2612557 1147213 2097 0.2011 -0.2847 0.9373 144.77 20.40 5.43 1.85 1 1799 
2612559 1147213 2098 0.2002 -0.2824 0.9382 144.67 20.25 5.44 1.83 1 1799 
2612561 1147215 2098 0.2003 -0.2825 0.9381 144.66 20.26 5.44 1.82 1 1799 
2612563 1147215 2099 0.2005 -0.2826 0.9381 144.65 20.27 5.44 1.81 1 1799 
2612565 1147215 2099 0.2006 -0.2827 0.9380 144.63 20.28 5.44 1.80 1 1799 
2612567 1147215 2099 0.2006 -0.2823 0.9381 144.61 20.26 5.44 1.79 1 1799 
2612569 1147217 2098 0.2011 -0.2836 0.9376 144.65 20.34 5.44 1.78 1 1799 
2612571 1147217 2098 0.2009 -0.2830 0.9379 144.63 20.31 5.44 1.78 1 1799 
2612573 1147219 2097 0.2007 -0.2829 0.9379 144.64 20.30 5.44 1.77 1 1799 
2612575 1147219 2096 0.1998 -0.2806 0.9388 144.54 20.15 5.44 1.77 1 1799 
2612577 1147221 2095 0.1992 -0.2793 0.9393 144.50 20.06 5.43 1.76 1 1799 
2612579 1147223 2094 0.1988 -0.2783 0.9397 144.47 20.00 5.43 1.76 1 1799 
2612581 1147225 2093 0.1978 -0.2758 0.9406 144.35 19.84 5.42 1.76 1 1799 
2612583 1147227 2091 0.1969 -0.2735 0.9415 144.25 19.70 5.42 1.76 1 1799 
2612583 1147229 2089 0.1957 -0.2704 0.9426 144.10 19.50 5.40 1.76 1 1799 
2612585 1147231 2088 0.1945 -0.2673 0.9438 143.95 19.31 5.39 1.77 1 1799 
2612585 1147233 2084 0.1935 -0.2645 0.9448 143.82 19.13 5.38 1.78 1 1799 
2612587 1147235 2084 0.1924 -0.2617 0.9458 143.68 18.96 5.37 1.78 1 1799 
2612587 1147237 2082 0.1916 -0.2597 0.9465 143.59 18.83 5.36 1.78 1 1799 
2612589 1147239 2084 0.1907 -0.2578 0.9472 143.51 18.70 5.36 1.78 1 1799 
2612589 1147241 2076 0.1899 -0.2560 0.9478 143.44 18.59 5.36 1.77 1 1799 
2612589 1147243 2070 0.1892 -0.2547 0.9483 143.40 18.50 5.36 1.76 1 1799 
2612589 1147245 2080 0.1888 -0.2543 0.9485 143.41 18.46 5.36 1.75 1 1799 
2612591 1147247 2091 0.1885 -0.2545 0.9485 143.48 18.47 5.36 1.74 1 1799 
2612591 1147249 2092 0.1877 -0.2536 0.9489 143.49 18.39 5.36 1.73 1 1799 
2612591 1147251 2094 0.1870 -0.2526 0.9493 143.49 18.31 5.37 1.72 1 1799 
2612591 1147253 2097 0.1858 -0.2504 0.9501 143.44 18.17 5.36 1.71 1 1799 
2612591 1147255 2100 0.1845 -0.2483 0.9510 143.38 18.02 5.36 1.71 1 1799 
2612591 1147257 2102 0.1831 -0.2456 0.9519 143.29 17.84 5.36 1.70 1 1799 
2612591 1147259 2104 0.1816 -0.2425 0.9530 143.18 17.63 5.35 1.70 1 1799 
2612591 1147261 2105 0.1799 -0.2392 0.9541 143.05 17.42 5.35 1.69 1 1799 
2612591 1147263 2107 0.1780 -0.2358 0.9554 142.94 17.19 5.34 1.69 1 1799 
2612591 1147265 2108 0.1765 -0.2333 0.9563 142.89 17.01 5.34 1.68 1 1799 
2612591 1147267 2110 0.1750 -0.2310 0.9571 142.85 16.85 5.34 1.67 1 1799 
2612591 1147269 2110 0.1736 -0.2292 0.9578 142.85 16.71 5.34 1.66 1 1799 
2612591 1147271 2109 0.1723 -0.2278 0.9584 142.89 16.59 5.34 1.65 1 1799 
2612591 1147273 2107 0.1709 -0.2266 0.9589 142.97 16.49 5.35 1.64 1 1799 
2612591 1147275 2106 0.1692 -0.2251 0.9595 143.07 16.36 5.35 1.62 1 1799 
2612591 1147277 2105 0.1671 -0.2231 0.9604 143.17 16.18 5.36 1.61 1 1799 
2612593 1147279 2106 0.1644 -0.2202 0.9615 143.26 15.95 5.37 1.60 1 1799 
2612593 1147281 2105 0.1608 -0.2159 0.9631 143.32 15.62 5.37 1.59 1 1799 
2612593 1147283 2104 0.1569 -0.2111 0.9648 143.38 15.25 5.38 1.58 1 1799 
2612595 1147285 2104 0.1517 -0.2044 0.9671 143.41 14.75 5.38 1.58 1 1799 
2612595 1147287 2104 0.1455 -0.1962 0.9697 143.43 14.14 5.39 1.58 1 1799 
2612597 1147289 2105 0.1389 -0.1868 0.9725 143.37 13.46 5.38 1.59 1 1799 
2612597 1147291 2104 0.1325 -0.1778 0.9751 143.31 12.81 5.37 1.60 1 1799 
2612599 1147293 2106 0.1262 -0.1690 0.9775 143.25 12.17 5.36 1.62 1 1799 
2612601 1147295 2107 0.1190 -0.1593 0.9800 143.25 11.47 5.35 1.63 1 1799 
2612603 1147297 2107 0.1118 -0.1497 0.9824 143.26 10.77 5.35 1.65 1 1799 
2612605 1147299 2106 0.1046 -0.1402 0.9846 143.28 10.07 5.34 1.66 1 1799 
2612607 1147301 2105 0.0974 -0.1306 0.9866 143.29 9.38 5.33 1.68 1 1799 
2612609 1147301 2107 0.0895 -0.1204 0.9887 143.37 8.63 5.33 1.70 1 1799 
2612611 1147303 2105 0.0819 -0.1106 0.9905 143.48 7.91 5.32 1.72 1 1799 
2612613 1147305 2103 0.0742 -0.1008 0.9921 143.64 7.19 5.31 1.74 1 1799 
2612615 1147305 2104 0.0664 -0.0913 0.9936 143.96 6.48 5.31 1.75 1 1799 
2612617 1147307 2102 0.0593 -0.0827 0.9948 144.34 5.84 5.31 1.77 1 1799 
2612619 1147307 2105 0.0520 -0.0740 0.9959 144.92 5.19 5.31 1.78 1 1799 
2612621 1147309 2105 0.0463 -0.0671 0.9967 145.42 4.67 5.31 1.79 1 1799 
2612623 1147311 2106 0.0408 -0.0606 0.9973 146.08 4.19 5.31 1.81 1 1799 
2612625 1147311 2107 0.0346 -0.0532 0.9980 146.96 3.64 5.31 1.83 1 1799 
2612627 1147313 2106 0.0311 -0.0486 0.9983 147.41 3.31 5.30 1.84 1 1799 
2612629 1147313 2106 0.0288 -0.0456 0.9985 147.74 3.09 5.30 1.86 1 1799 
2612631 1147315 2103 0.0275 -0.0441 0.9987 148.01 2.98 5.30 1.87 1 1799 
2612633 1147315 2102 0.0271 -0.0439 0.9987 148.27 2.96 5.30 1.88 1 1799 
2612635 1147317 2097 0.0257 -0.0426 0.9988 148.85 2.85 5.30 1.89 1 1799 
2612637 1147317 2096 0.0243 -0.0416 0.9988 149.68 2.76 5.31 1.90 1 1799 
2612639 1147319 2094 0.0229 -0.0410 0.9989 150.77 2.69 5.31 1.91 1 1799 
2612641 1147319 2099 0.0216 -0.0407 0.9989 152.10 2.64 5.31 1.91 1 1799 
2612643 1147321 2106 0.0189 -0.0391 0.9991 154.18 2.49 5.31 1.92 1 1799 
2612645 1147321 2112 0.0168 -0.0383 0.9991 156.25 2.40 5.32 1.92 1 1799 
2612647 1147323 2114 0.0158 -0.0387 0.9991 157.81 2.39 5.32 1.92 1 1799 
2612649 1147323 2115 0.0143 -0.0383 0.9992 159.59 2.34 5.32 1.93 1 1799 
2612651 1147325 2114 0.0144 -0.0396 0.9991 160.04 2.41 5.32 1.93 1 1799 
2612653 1147325 2113 0.0145 -0.0405 0.9991 160.28 2.46 5.32 1.93 1 1799 
2612655 1147325 2113 0.0145 -0.0409 0.9991 160.49 2.49 5.32 1.93 1 1799 
2612657 1147327 2111 0.0137 -0.0403 0.9991 161.25 2.44 5.32 1.92 1 1799 
2612659 1147327 2110 0.0110 -0.0375 0.9992 163.69 2.24 5.32 1.91 1 1799 
2612661 1147329 2103 0.0060 -0.0324 0.9995 169.58 1.89 5.31 1.91 1 1799 
2612663 1147329 2103 -0.0010 -0.0254 0.9997 182.24 1.46 5.30 1.90 1 1799 
2612665 1147329 2104 -0.0089 -0.0177 0.9998 206.69 1.13 5.30 1.90 1 1799 
2612667 1147331 2097 -0.0169 -0.0100 0.9998 239.44 1.12 5.29 1.88 1 1799 
2612669 1147331 2102 -0.0249 -0.0024 0.9997 264.44 1.43 5.28 1.87 1 1799 
2612671 1147331 2107 -0.0326 0.0047 0.9995 278.17 1.89 5.27 1.85 1 1799 
2612673 1147331 2113 -0.0396 0.0110 0.9992 285.50 2.36 5.27 1.83 1 1799 
2612675 1147333 2110 -0.0455 0.0162 0.9988 289.56 2.77 5.27 1.80 1 1799 
2612677 1147333 2115 -0.0501 0.0202 0.9985 291.95 3.10 5.26 1.78 1 1799 
2612679 1147333 2117 -0.0533 0.0228 0.9983 293.21 3.32 5.26 1.75 1 1799 
2612681 1147333 2120 -0.0548 0.0241 0.9982 293.70 3.43 5.26 1.72 1 1799 
2612683 1147333 2122 -0.0542 0.0235 0.9983 293.41 3.38 5.26 1.69 1 1799 
2612685 1147333 2124 -0.0521 0.0217 0.9984 292.66 3.24 5.26 1.66 1 1799 
2612687 1147333 2124 -0.0489 0.0192 0.9986 291.40 3.01 5.26 1.63 1 1799 
2612689 1147333 2122 -0.0448 0.0159 0.9989 289.56 2.73 5.25 1.60 1 1799 
2612691 1147335 2112 -0.0404 0.0125 0.9991 287.16 2.42 5.25 1.58 1 1799 
2612693 1147335 2109 -0.0352 0.0086 0.9993 283.65 2.08 5.25 1.55 1 1799 
2612695 1147335 2107 -0.0297 0.0043 0.9996 278.26 1.72 5.25 1.53 1 1799 
2612697 1147335 2107 -0.0236 -0.0003 0.9997 269.27 1.35 5.24 1.51 1 1799 
2612699 1147335 2105 -0.0174 -0.0050 0.9998 253.93 1.04 5.24 1.49 1 1799 
2612701 1147335 2105 -0.0109 -0.0100 0.9999 227.51 0.84 5.23 1.47 1 1799 
2612703 1147335 2103 -0.0038 -0.0153 0.9999 194.14 0.90 5.22 1.45 1 1799 
2612705 1147337 2097 0.0041 -0.0213 0.9998 169.00 1.24 5.21 1.44 1 1799 
2612707 1147339 2095 0.0132 -0.0281 0.9995 154.89 1.78 5.20 1.44 1 1799 
2612707 1147341 2092 0.0230 -0.0355 0.9991 147.09 2.43 5.18 1.43 1 1799 
2612707 1147343 2091 0.0323 -0.0428 0.9986 142.95 3.07 5.15 1.44 1 1799 
2612707 1147345 2088 0.0420 -0.0504 0.9978 140.14 3.76 5.12 1.44 1 1799 
2612707 1147347 2076 0.0522 -0.0581 0.9969 138.10 4.48 5.09 1.45 1 1799 
2612707 1147349 2077 0.0626 -0.0661 0.9958 136.54 5.22 5.06 1.46 1 1799 
2612705 1147351 2074 0.0734 -0.0742 0.9945 135.31 5.99 5.03 1.48 1 1799 
2611321 1146315 2412 -0.2363 -0.0395 0.9709 260.52 13.86 5.26 1.76 2 300 
2611321 1146317 2413 -0.2335 -0.0410 0.9715 260.03 13.72 5.25 1.83 2 300 
2611321 1146319 2413 -0.2293 -0.0428 0.9724 259.43 13.49 5.25 1.89 2 300 
2611323 1146321 2417 -0.2230 -0.0450 0.9738 258.58 13.15 5.24 1.97 2 300 
2611323 1146323 2416 -0.2162 -0.0474 0.9752 257.62 12.79 5.24 2.04 2 300 
2611325 1146325 2417 -0.2085 -0.0501 0.9767 256.49 12.38 5.23 2.12 2 300 
2611325 1146327 2414 -0.1992 -0.0531 0.9785 255.06 11.90 5.23 2.20 2 300 
2611327 1146329 2414 -0.1867 -0.0568 0.9808 253.08 11.26 5.23 2.28 2 300 
2611327 1146331 2412 -0.1734 -0.0607 0.9830 250.71 10.58 5.23 2.36 2 300 
2611329 1146333 2412 -0.1597 -0.0646 0.9851 247.98 9.92 5.23 2.44 2 300 
2611367 1146385 2411 0.3762 -0.1634 0.9120 113.48 24.22 5.38 2.48 2 300 
2611367 1146387 2410 0.3960 -0.1685 0.9027 113.05 25.49 5.41 2.33 2 300 
2611367 1146389 2410 0.4108 -0.1727 0.8952 112.81 26.46 5.43 2.18 2 300 
2611369 1146391 2411 0.4174 -0.1756 0.8916 112.82 26.93 5.45 2.06 2 300 
2611369 1146393 2411 0.4227 -0.1785 0.8885 112.89 27.31 5.48 1.93 2 300 
2611369 1146395 2412 0.4251 -0.1804 0.8870 112.99 27.50 5.49 1.83 2 300 
2611369 1146397 2412 0.4222 -0.1814 0.8882 113.25 27.36 5.49 1.75 2 300 
2611369 1146399 2412 0.4184 -0.1822 0.8898 113.54 27.15 5.49 1.68 2 300 
2611369 1146401 2412 0.4080 -0.1818 0.8947 114.02 26.53 5.46 1.63 2 300 
2611369 1146403 2412 0.3950 -0.1806 0.9007 114.57 25.74 5.41 1.60 2 300 
2611369 1146405 2413 0.3799 -0.1785 0.9076 115.17 24.82 5.36 1.58 2 300 
2611369 1146407 2414 0.3594 -0.1748 0.9167 115.94 23.56 5.28 1.58 2 300 
2611371 1146409 2416 0.3374 -0.1701 0.9259 116.76 22.20 5.21 1.57 2 300 
2611371 1146411 2416 0.3147 -0.1648 0.9348 117.64 20.81 5.14 1.56 2 300 
2611371 1146413 2417 0.2923 -0.1589 0.9430 118.54 19.43 5.09 1.54 2 300 
2611371 1146415 2417 0.2653 -0.1516 0.9522 119.75 17.79 5.01 1.53 2 300 
2611447 1146471 2418 0.0802 0.1646 0.9831 25.96 10.55 5.00 2.19 2 300 
2611449 1146471 2419 0.0851 0.1847 0.9791 24.72 11.73 5.04 2.32 2 300 
2611451 1146471 2421 0.0904 0.2051 0.9746 23.78 12.95 5.07 2.46 2 300 
2611725 1146393 2350 0.3273 -0.9440 -0.0418 340.88 87.61 7.09 1.55 3 45 
2611727 1146395 2341 0.3069 -0.9500 -0.0577 342.10 86.69 7.16 1.41 3 45 
2611729 1146395 2338 0.2895 -0.9544 -0.0733 343.12 85.80 7.05 1.36 3 45 
2611731 1146397 2329 0.2577 -0.9612 -0.0986 344.99 84.34 6.94 1.28 3 45 
2611733 1146397 2329 0.2264 -0.9669 -0.1173 346.82 83.26 6.93 1.17 3 45 
2611735 1146397 2330 0.1965 -0.9707 -0.1380 348.56 82.07 6.68 1.18 3 45 
2611737 1146399 2326 0.1901 -0.9726 -0.1342 348.94 82.29 6.86 1.09 3 45 
2611739 1146399 2325 0.1825 -0.9739 -0.1349 349.39 82.25 6.78 1.10 3 45 
2611741 1146399 2324 0.1785 -0.9759 -0.1255 349.64 82.79 6.68 1.13 3 45 
2611743 1146401 2321 0.1736 -0.9773 -0.1216 349.93 83.01 6.45 1.22 3 45 
2611745 1146401 2321 0.1814 -0.9787 -0.0967 349.50 84.45 6.14 1.48 3 45 
2611751 1146403 2321 0.3881 -0.8623 0.3254 155.77 71.01 5.75 2.10 3 45 
2611753 1146403 2320 0.4027 -0.8426 0.3576 154.46 69.04 5.71 2.21 3 45 
2611755 1146403 2320 0.3988 -0.8404 0.3670 154.61 68.47 5.70 2.35 3 45 
2611757 1146403 2318 0.3702 -0.8600 0.3511 156.71 69.44 5.82 2.30 3 45 
2611865 1146373 2282 0.4518 0.8882 0.0836 26.96 85.21 5.54 2.48 4 97 
2611867 1146373 2282 0.4564 0.8866 0.0754 27.24 85.68 5.58 2.35 4 97 
2611869 1146371 2283 0.4606 0.8846 0.0732 27.51 85.80 5.68 2.16 4 97 
2611871 1146369 2285 0.4626 0.8826 0.0838 27.66 85.19 5.75 2.02 4 97 
2611873 1146367 2289 0.4648 0.8806 0.0928 27.83 84.68 5.86 1.86 4 97 
2611875 1146367 2289 0.4672 0.8785 0.0998 28.01 84.27 5.97 1.74 4 97 
2611877 1146365 2290 -0.4680 -0.8764 -0.1135 28.10 83.48 6.03 1.66 4 97 
2611879 1146363 2289 -0.4689 -0.8744 -0.1250 28.20 82.82 6.12 1.57 4 97 
2611881 1146363 2288 0.4683 0.8714 0.1465 28.25 81.58 6.14 1.50 4 97 
2611883 1146361 2287 0.4663 0.8672 0.1749 28.27 79.93 6.10 1.47 4 97 
2611885 1146359 2287 0.4633 0.8616 0.2074 28.27 78.03 6.02 1.47 4 97 
2611887 1146359 2285 0.4605 0.8553 0.2377 28.30 76.25 5.95 1.44 4 97 
2611889 1146357 2285 0.4569 0.8476 0.2700 28.32 74.34 5.87 1.43 4 97 
2611891 1146357 2285 0.4521 0.8397 0.3009 28.30 72.49 5.73 1.49 4 97 
2611893 1146355 2284 0.4463 0.8313 0.3312 28.23 70.66 5.53 1.67 4 97 
2611895 1146353 2283 0.4401 0.8251 0.3543 28.07 69.25 5.32 1.89 4 97 
2611897 1146353 2281 0.4332 0.8159 0.3830 27.97 67.48 5.10 2.29 4 97 
2611915 1146345 2275 0.0029 0.5658 -0.8245 180.30 34.46 5.34 1.86 4 97 
2611917 1146343 2276 0.0062 0.5994 -0.8004 180.59 36.83 5.74 1.35 4 97 
2611919 1146343 2275 0.0151 0.6374 -0.7704 181.36 39.61 6.00 1.09 4 97 
2611921 1146343 2275 -0.0229 -0.6617 0.7495 181.98 41.46 6.00 0.99 4 97 
2611923 1146343 2274 -0.0258 -0.6803 0.7325 182.17 42.90 6.06 0.88 4 97 
2611925 1146341 2275 -0.0281 -0.6933 0.7201 182.32 43.94 6.07 0.82 4 97 
2611927 1146341 2274 -0.0267 -0.6941 0.7193 182.21 44.00 6.07 0.78 4 97 
2611929 1146341 2273 -0.0245 -0.7010 0.7127 182.00 44.54 6.11 0.75 4 97 
2611931 1146341 2271 -0.0077 -0.6866 0.7270 180.64 43.36 5.29 1.01 4 97 
2612479 1146555 2292 -0.3930 0.1721 0.9033 293.65 25.41 5.03 0.69 5 287 
2612481 1146557 2292 -0.4053 0.1718 0.8979 292.97 26.12 5.14 0.68 5 287 
2612481 1146559 2290 -0.4165 0.1714 0.8928 292.37 26.77 5.24 0.68 5 287 
2612481 1146561 2288 -0.4278 0.1708 0.8876 291.77 27.43 5.35 0.68 5 287 
2612481 1146563 2288 -0.4382 0.1704 0.8826 291.25 28.04 5.45 0.68 5 287 
2612481 1146565 2289 -0.4486 0.1701 0.8774 290.76 28.67 5.55 0.69 5 287 
2612481 1146567 2290 -0.4594 0.1698 0.8718 290.28 29.33 5.66 0.69 5 287 
2612481 1146569 2292 -0.4686 0.1697 0.8670 289.91 29.89 5.74 0.70 5 287 
2612479 1146571 2289 -0.4768 0.1697 0.8625 289.60 30.40 5.80 0.71 5 287 
